OpenSTA 2.3.1 b7fa990328 Copyright (c) 2019, Parallax Software, Inc.
License GPLv3: GNU GPL version 3 <http://gnu.org/licenses/gpl.html>

This is free software, and you are free to change and redistribute it
                  0.05    0.00   22.31 ^ soc/core/repeater1532/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   22.40 ^ soc/core/repeater1532/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1532 (net)
                  0.05    0.00   22.40 ^ soc/core/repeater1531/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   22.49 ^ soc/core/repeater1531/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1531 (net)
                  0.05    0.00   22.49 ^ soc/core/repeater1530/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.08   22.58 ^ soc/core/repeater1530/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1530 (net)
                  0.04    0.00   22.58 ^ soc/core/repeater1529/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.08   22.66 ^ soc/core/repeater1529/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1529 (net)
                  0.04    0.00   22.66 ^ soc/core/repeater1528/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   22.75 ^ soc/core/repeater1528/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1528 (net)
                  0.05    0.00   22.75 ^ soc/core/repeater1527/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   22.84 ^ soc/core/repeater1527/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1527 (net)
                  0.05    0.00   22.84 ^ soc/core/repeater1526/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   22.93 ^ soc/core/repeater1526/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1526 (net)
                  0.05    0.00   22.93 ^ soc/core/repeater1525/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.09   23.01 ^ soc/core/repeater1525/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1525 (net)
                  0.04    0.00   23.01 ^ soc/core/repeater1524/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.08   23.10 ^ soc/core/repeater1524/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1524 (net)
                  0.04    0.00   23.10 ^ soc/core/repeater1523/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.08   23.18 ^ soc/core/repeater1523/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1523 (net)
                  0.04    0.00   23.18 ^ soc/core/output639/A (sky130_fd_sc_hd__clkbuf_4)
                  0.04    0.13   23.31 ^ soc/core/output639/X (sky130_fd_sc_hd__clkbuf_4)
     4    0.01                           soc/mgmt_soc_dff_A[3] (net)
                  0.04    0.00   23.31 ^ soc/DFFRAM_0/BLOCK[0].RAM128.ABUF[3]/A (sky130_fd_sc_hd__clkbuf_2)
                  0.52    0.45   23.75 ^ soc/DFFRAM_0/BLOCK[0].RAM128.ABUF[3]/X (sky130_fd_sc_hd__clkbuf_2)
     8    0.10                           soc/DFFRAM_0/BLOCK[0].RAM128.A_buf[3] (net)
                  0.52    0.01   23.77 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.ABUF[3]/A (sky130_fd_sc_hd__clkbuf_2)
                  0.12    0.28   24.04 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.ABUF[3]/X (sky130_fd_sc_hd__clkbuf_2)
     4    0.02                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.A_buf[3] (net)
                  0.12    0.00   24.04 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.DEC.AND1/B (sky130_fd_sc_hd__and3b_4)
                  0.06    0.22   24.27 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.DEC.AND1/X (sky130_fd_sc_hd__and3b_4)
     1    0.01                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.DEC.EN (net)
                  0.06    0.00   24.27 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.DEC.ENBUF/A (sky130_fd_sc_hd__clkbuf_2)
                  0.11    0.17   24.43 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.DEC.ENBUF/X (sky130_fd_sc_hd__clkbuf_2)
     8    0.02                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.DEC.EN_buf (net)
                  0.11    0.00   24.43 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.DEC.AND0/D_N (sky130_fd_sc_hd__nor4b_2)
                  0.18    0.21   24.64 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.DEC.AND0/Y (sky130_fd_sc_hd__nor4b_2)
     1    0.00                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.SEL (net)
                  0.18    0.00   24.64 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.SELBUF/A (sky130_fd_sc_hd__clkbuf_2)
                  0.45    0.44   25.08 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.SELBUF/X (sky130_fd_sc_hd__clkbuf_2)
    16    0.08                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.BYTE[0].B.SEL (net)
                  0.45    0.02   25.10 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.BYTE[2].B.SELINV/A (sky130_fd_sc_hd__inv_1)
                  0.22    0.30   25.40 v soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.BYTE[2].B.SELINV/Y (sky130_fd_sc_hd__inv_1)
     8    0.04                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.BYTE[2].B.SEL_B (net)
                  0.22    0.00   25.40 v soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.BYTE[2].B.BIT[5].OBUF/TE_B (sky130_fd_sc_hd__ebufn_2)
                  2.72    2.15   27.55 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.SLICE[1].RAM8.WORD[0].W.BYTE[2].B.BIT[5].OBUF/Z (sky130_fd_sc_hd__ebufn_2)
     2    0.23                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.Do_pre[21] (net)
                  2.74    0.07   27.62 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.Do_FF[21]/D (sky130_fd_sc_hd__dfxtp_1)
                                 27.62   data arrival time

                         25.00   25.00   clock clock (rise edge)
                          0.00   25.00   clock source latency
                  0.00    0.00   25.00 ^ clock (in)
     1    1.12                           clock (net)
                  0.00    1.84   26.84 ^ padframe/clock_pad/PAD (sky130_ef_io__gpiov2_pad_wrapped)
     6    1.12                           clock (net)
                  0.08    1.09   27.93 ^ padframe/clock_pad/IN (sky130_ef_io__gpiov2_pad_wrapped)
     4    0.01                           clock_core (net)
                  0.08    0.00   27.93 ^ clocking/clkbuf_0_ext_clk/A (sky130_fd_sc_hd__clkbuf_16)
                  0.03    0.12   28.04 ^ clocking/clkbuf_0_ext_clk/X (sky130_fd_sc_hd__clkbuf_16)
     2    0.01                           clocking/clknet_0_ext_clk (net)
                  0.03    0.00   28.05 ^ clocking/clkbuf_1_1_0_ext_clk/A (sky130_fd_sc_hd__clkbuf_2)
                  0.02    0.08   28.12 ^ clocking/clkbuf_1_1_0_ext_clk/X (sky130_fd_sc_hd__clkbuf_2)
     1    0.00                           clocking/clknet_1_1_0_ext_clk (net)
                  0.03    0.00   28.12 ^ clocking/_436_/A0 (sky130_fd_sc_hd__mux2_1)
                  0.05    0.11   28.23 ^ clocking/_436_/X (sky130_fd_sc_hd__mux2_1)
     2    0.00                           clocking/_037_ (net)
                  0.05    0.00   28.24 ^ clocking/_399_/A0 (sky130_fd_sc_hd__mux2_1)
                  0.28    0.27   28.51 ^ clocking/_399_/X (sky130_fd_sc_hd__mux2_1)
     4    0.03                           clocking/net10 (net)
                  0.28    0.00   28.51 ^ clocking/output10/A (sky130_fd_sc_hd__clkbuf_1)
                  0.32    0.30   28.81 ^ clocking/output10/X (sky130_fd_sc_hd__clkbuf_1)
    10    0.03                           caravel_clk (net)
                  0.32    0.00   28.81 ^ soc/DFFRAM_0/BLOCK[0].RAM128.CLKBUF/A (sky130_fd_sc_hd__clkbuf_4)
                  2.22    1.60   30.41 ^ soc/DFFRAM_0/BLOCK[0].RAM128.CLKBUF/X (sky130_fd_sc_hd__clkbuf_4)
   264    0.76                           soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.CLK (net)
                  2.22    0.05   30.46 ^ soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.Do_FF[21]/CLK (sky130_fd_sc_hd__dfxtp_1)
                         -0.25   30.21   clock uncertainty
                          0.69   30.90   clock reconvergence pessimism
                         -0.16   30.74   library setup time
                                 30.74   data required time
-----------------------------------------------------------------------------
                                 30.74   data required time
                                -27.62   data arrival time
-----------------------------------------------------------------------------
                                  3.12   slack (MET)


Startpoint: soc/core/_38355_ (rising edge-triggered flip-flop clocked by clock)
Endpoint: soc/DFFRAM_0/BLOCK[0].RAM128.BLOCK[0].RAM32.Do_FF[19]
          (rising edge-triggered flip-flop clocked by clock)
Path Group: clock
Path Type: max

Fanout     Cap    Slew   Delay    Time   Description
-----------------------------------------------------------------------------
                          0.00    0.00   clock clock (rise edge)
                          0.00    0.00   clock source latency
                  0.00    0.00    0.00 ^ clock (in)
     1    1.12                           clock (net)
                  0.00    2.03    2.03 ^ padframe/clock_pad/PAD (sky130_ef_io__gpiov2_pad_wrapped)
     6    1.12                           clock (net)
                  0.08    1.49    3.52 ^ padframe/clock_pad/IN (sky130_ef_io__gpiov2_pad_wrapped)
     4    0.01                           clock_core (net)
                  0.08    0.00    3.52 ^ clocking/clkbuf_0_ext_clk/A (sky130_fd_sc_hd__clkbuf_16)
                  0.03    0.13    3.65 ^ clocking/clkbuf_0_ext_clk/X (sky130_fd_sc_hd__clkbuf_16)
     2    0.01                           clocking/clknet_0_ext_clk (net)
                  0.03    0.00    3.65 ^ clocking/clkbuf_1_1_0_ext_clk/A (sky130_fd_sc_hd__clkbuf_2)
                  0.02    0.08    3.74 ^ clocking/clkbuf_1_1_0_ext_clk/X (sky130_fd_sc_hd__clkbuf_2)
     1    0.00                           clocking/clknet_1_1_0_ext_clk (net)
                  0.03    0.00    3.74 ^ clocking/_436_/A0 (sky130_fd_sc_hd__mux2_1)
                  0.05    0.12    3.86 ^ clocking/_436_/X (sky130_fd_sc_hd__mux2_1)
     2    0.00                           clocking/_037_ (net)
                  0.05    0.00    3.86 ^ clocking/_399_/A0 (sky130_fd_sc_hd__mux2_1)
                  0.28    0.30    4.17 ^ clocking/_399_/X (sky130_fd_sc_hd__mux2_1)
     4    0.03                           clocking/net10 (net)
                  0.28    0.00    4.17 ^ clocking/output10/A (sky130_fd_sc_hd__clkbuf_1)
                  0.32    0.33    4.50 ^ clocking/output10/X (sky130_fd_sc_hd__clkbuf_1)
    10    0.03                           caravel_clk (net)
                  0.32    0.00    4.50 ^ soc/core/clkbuf_0_core_clk/A (sky130_fd_sc_hd__clkbuf_16)
                  0.05    0.22    4.72 ^ soc/core/clkbuf_0_core_clk/X (sky130_fd_sc_hd__clkbuf_16)
     4    0.02                           soc/core/clknet_0_core_clk (net)
                  0.05    0.00    4.72 ^ soc/core/clkbuf_1_1_0_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.05    0.14    4.86 ^ soc/core/clkbuf_1_1_0_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_1_1_0_core_clk (net)
                  0.05    0.00    4.87 ^ soc/core/clkbuf_1_1_1_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.04    0.14    5.00 ^ soc/core/clkbuf_1_1_1_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_1_1_1_core_clk (net)
                  0.04    0.00    5.00 ^ soc/core/clkbuf_1_1_2_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.05    0.14    5.14 ^ soc/core/clkbuf_1_1_2_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_1_1_2_core_clk (net)
                  0.05    0.00    5.14 ^ soc/core/clkbuf_1_1_3_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.05    0.14    5.29 ^ soc/core/clkbuf_1_1_3_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_1_1_3_core_clk (net)
                  0.05    0.00    5.29 ^ soc/core/clkbuf_1_1_4_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.19    0.25    5.54 ^ soc/core/clkbuf_1_1_4_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     4    0.06                           soc/core/clknet_1_1_4_core_clk (net)
                  0.19    0.01    5.55 ^ soc/core/clkbuf_2_3_0_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.05    0.19    5.74 ^ soc/core/clkbuf_2_3_0_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_2_3_0_core_clk (net)
                  0.05    0.00    5.74 ^ soc/core/clkbuf_2_3_1_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.15    0.23    5.97 ^ soc/core/clkbuf_2_3_1_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     4    0.05                           soc/core/clknet_2_3_1_core_clk (net)
                  0.15    0.00    5.97 ^ soc/core/clkbuf_3_6_0_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.05    0.19    6.16 ^ soc/core/clkbuf_3_6_0_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_3_6_0_core_clk (net)
                  0.05    0.00    6.16 ^ soc/core/clkbuf_3_6_1_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.04    0.13    6.30 ^ soc/core/clkbuf_3_6_1_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_3_6_1_core_clk (net)
                  0.04    0.00    6.30 ^ soc/core/clkbuf_3_6_2_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.12    0.19    6.49 ^ soc/core/clkbuf_3_6_2_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     4    0.04                           soc/core/clknet_3_6_2_core_clk (net)
                  0.12    0.00    6.49 ^ soc/core/clkbuf_4_12_0_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.10    0.22    6.71 ^ soc/core/clkbuf_4_12_0_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     4    0.03                           soc/core/clknet_4_12_0_core_clk (net)
                  0.10    0.00    6.71 ^ soc/core/clkbuf_5_24_0_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.04    0.15    6.87 ^ soc/core/clkbuf_5_24_0_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
     1    0.01                           soc/core/clknet_5_24_0_core_clk (net)
                  0.04    0.00    6.87 ^ soc/core/clkbuf_5_24_1_core_clk/A (sky130_fd_sc_hd__clkbuf_4)
                  0.84    0.71    7.57 ^ soc/core/clkbuf_5_24_1_core_clk/X (sky130_fd_sc_hd__clkbuf_4)
    34    0.29                           soc/core/clknet_5_24_1_core_clk (net)
                  0.84    0.03    7.60 ^ soc/core/clkbuf_leaf_244_core_clk/A (sky130_fd_sc_hd__clkbuf_16)
                  0.08    0.32    7.92 ^ soc/core/clkbuf_leaf_244_core_clk/X (sky130_fd_sc_hd__clkbuf_16)
    14    0.04                           soc/core/clknet_leaf_244_core_clk (net)
                  0.08    0.00    7.92 ^ soc/core/_38355_/CLK (sky130_fd_sc_hd__dfxtp_2)
                  0.17    0.44    8.36 ^ soc/core/_38355_/Q (sky130_fd_sc_hd__dfxtp_2)
     7    0.03                           soc/core/grant[1] (net)
                  0.17    0.00    8.36 ^ soc/core/_16979_/A_N (sky130_fd_sc_hd__and2b_1)
                  0.06    0.24    8.60 v soc/core/_16979_/X (sky130_fd_sc_hd__and2b_1)
     1    0.01                           soc/core/_07039_ (net)
                  0.06    0.00    8.60 v soc/core/_16980_/A (sky130_fd_sc_hd__buf_12)
                  0.08    0.18    8.78 v soc/core/_16980_/X (sky130_fd_sc_hd__buf_12)
    14    0.14                           soc/core/_07040_ (net)
                  0.08    0.01    8.79 v soc/core/_30651_/A (sky130_fd_sc_hd__buf_12)
                  0.20    0.24    9.04 v soc/core/_30651_/X (sky130_fd_sc_hd__buf_12)
    78    0.47                           soc/core/_02059_ (net)
                  0.38    0.17    9.21 v soc/core/_31545_/B (sky130_fd_sc_hd__nor2_8)
                  1.40    1.12   10.33 ^ soc/core/_31545_/Y (sky130_fd_sc_hd__nor2_8)
    64    0.40                           soc/core/_02060_ (net)
                  1.43    0.18   10.51 ^ soc/core/_33553_/S (sky130_fd_sc_hd__mux2_8)
                  0.25    0.64   11.15 v soc/core/_33553_/X (sky130_fd_sc_hd__mux2_8)
    48    0.38                           soc/core/_02137_ (net)
                  0.32    0.09   11.24 v soc/core/_17322_/A (sky130_fd_sc_hd__inv_2)
                  0.07    0.12   11.36 ^ soc/core/_17322_/Y (sky130_fd_sc_hd__inv_2)
     1    0.00                           soc/core/net639 (net)
                  0.07    0.00   11.36 ^ soc/core/repeater1633/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.09   11.45 ^ soc/core/repeater1633/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1633 (net)
                  0.04    0.00   11.45 ^ soc/core/repeater1632/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   11.54 ^ soc/core/repeater1632/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1632 (net)
                  0.05    0.00   11.54 ^ soc/core/repeater1631/A (sky130_fd_sc_hd__clkbuf_1)
                  0.06    0.10   11.63 ^ soc/core/repeater1631/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1631 (net)
                  0.06    0.00   11.63 ^ soc/core/repeater1630/A (sky130_fd_sc_hd__clkbuf_1)
                  0.06    0.10   11.73 ^ soc/core/repeater1630/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1630 (net)
                  0.06    0.00   11.73 ^ soc/core/repeater1629/A (sky130_fd_sc_hd__clkbuf_1)
                  0.07    0.10   11.84 ^ soc/core/repeater1629/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1629 (net)
                  0.07    0.00   11.84 ^ soc/core/repeater1628/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.09   11.93 ^ soc/core/repeater1628/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1628 (net)
                  0.04    0.00   11.93 ^ soc/core/repeater1627/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.08   12.01 ^ soc/core/repeater1627/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1627 (net)
                  0.05    0.00   12.01 ^ soc/core/repeater1626/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.08   12.10 ^ soc/core/repeater1626/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1626 (net)
                  0.04    0.00   12.10 ^ soc/core/repeater1625/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   12.18 ^ soc/core/repeater1625/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1625 (net)
                  0.05    0.00   12.18 ^ soc/core/repeater1624/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   12.27 ^ soc/core/repeater1624/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1624 (net)
                  0.05    0.00   12.27 ^ soc/core/repeater1623/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.10   12.37 ^ soc/core/repeater1623/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1623 (net)
                  0.05    0.00   12.37 ^ soc/core/repeater1622/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   12.46 ^ soc/core/repeater1622/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1622 (net)
                  0.05    0.00   12.46 ^ soc/core/repeater1621/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   12.55 ^ soc/core/repeater1621/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1621 (net)
                  0.05    0.00   12.55 ^ soc/core/repeater1620/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   12.64 ^ soc/core/repeater1620/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1620 (net)
                  0.05    0.00   12.64 ^ soc/core/repeater1619/A (sky130_fd_sc_hd__clkbuf_1)
                  0.09    0.12   12.76 ^ soc/core/repeater1619/X (sky130_fd_sc_hd__clkbuf_1)
     2    0.01                           soc/core/net1619 (net)
                  0.09    0.00   12.76 ^ soc/core/repeater1618/A (sky130_fd_sc_hd__clkbuf_1)
                  0.12    0.15   12.91 ^ soc/core/repeater1618/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1618 (net)
                  0.12    0.00   12.91 ^ soc/core/repeater1605/A (sky130_fd_sc_hd__clkbuf_1)
                  0.13    0.17   13.08 ^ soc/core/repeater1605/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1605 (net)
                  0.13    0.00   13.08 ^ soc/core/repeater1604/A (sky130_fd_sc_hd__clkbuf_1)
                  0.14    0.18   13.26 ^ soc/core/repeater1604/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1604 (net)
                  0.14    0.00   13.26 ^ soc/core/repeater1603/A (sky130_fd_sc_hd__clkbuf_1)
                  0.14    0.18   13.44 ^ soc/core/repeater1603/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1603 (net)
                  0.14    0.00   13.44 ^ soc/core/repeater1602/A (sky130_fd_sc_hd__clkbuf_1)
                  0.14    0.18   13.62 ^ soc/core/repeater1602/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1602 (net)
                  0.14    0.00   13.62 ^ soc/core/repeater1601/A (sky130_fd_sc_hd__clkbuf_1)
                  0.13    0.17   13.79 ^ soc/core/repeater1601/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1601 (net)
                  0.13    0.00   13.79 ^ soc/core/repeater1600/A (sky130_fd_sc_hd__clkbuf_1)
                  0.16    0.19   13.99 ^ soc/core/repeater1600/X (sky130_fd_sc_hd__clkbuf_1)
     2    0.01                           soc/core/net1600 (net)
                  0.16    0.00   13.99 ^ soc/core/repeater1599/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.12   14.11 ^ soc/core/repeater1599/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1599 (net)
                  0.05    0.00   14.11 ^ soc/core/repeater1598/A (sky130_fd_sc_hd__clkbuf_1)
                  0.08    0.11   14.22 ^ soc/core/repeater1598/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1598 (net)
                  0.08    0.00   14.22 ^ soc/core/repeater1597/A (sky130_fd_sc_hd__clkbuf_1)
                  0.10    0.13   14.36 ^ soc/core/repeater1597/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1597 (net)
                  0.10    0.00   14.36 ^ soc/core/repeater1596/A (sky130_fd_sc_hd__clkbuf_1)
                  0.08    0.13   14.48 ^ soc/core/repeater1596/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1596 (net)
                  0.08    0.00   14.48 ^ soc/core/repeater1595/A (sky130_fd_sc_hd__clkbuf_1)
                  0.07    0.12   14.60 ^ soc/core/repeater1595/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1595 (net)
                  0.07    0.00   14.60 ^ soc/core/repeater1594/A (sky130_fd_sc_hd__clkbuf_1)
                  0.09    0.13   14.73 ^ soc/core/repeater1594/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1594 (net)
                  0.09    0.00   14.73 ^ soc/core/repeater1593/A (sky130_fd_sc_hd__clkbuf_1)
                  0.08    0.13   14.86 ^ soc/core/repeater1593/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.01                           soc/core/net1593 (net)
                  0.08    0.00   14.86 ^ soc/core/repeater1592/A (sky130_fd_sc_hd__clkbuf_1)
                  0.10    0.14   15.00 ^ soc/core/repeater1592/X (sky130_fd_sc_hd__clkbuf_1)
     2    0.01                           soc/core/net1592 (net)
                  0.10    0.00   15.00 ^ soc/core/repeater1591/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.10   15.10 ^ soc/core/repeater1591/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1591 (net)
                  0.05    0.00   15.10 ^ soc/core/repeater1590/A (sky130_fd_sc_hd__clkbuf_1)
                  0.19    0.19   15.29 ^ soc/core/repeater1590/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.02                           soc/core/net1590 (net)
                  0.19    0.00   15.29 ^ soc/core/repeater1589/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.11   15.40 ^ soc/core/repeater1589/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1589 (net)
                  0.04    0.00   15.40 ^ soc/core/repeater1588/A (sky130_fd_sc_hd__clkbuf_1)
                  0.07    0.10   15.50 ^ soc/core/repeater1588/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1588 (net)
                  0.07    0.00   15.50 ^ soc/core/repeater1587/A (sky130_fd_sc_hd__clkbuf_1)
                  0.06    0.10   15.61 ^ soc/core/repeater1587/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1587 (net)
                  0.06    0.00   15.61 ^ soc/core/repeater1586/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   15.70 ^ soc/core/repeater1586/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1586 (net)
                  0.05    0.00   15.70 ^ soc/core/repeater1585/A (sky130_fd_sc_hd__clkbuf_1)
                  0.04    0.08   15.78 ^ soc/core/repeater1585/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1585 (net)
                  0.04    0.00   15.78 ^ soc/core/repeater1584/A (sky130_fd_sc_hd__clkbuf_1)
                  0.05    0.09   15.86 ^ soc/core/repeater1584/X (sky130_fd_sc_hd__clkbuf_1)
     1    0.00                           soc/core/net1584 (net)
                  0.05    0.00   15.86 ^ soc/core/repeater1583/A (sky130_fd_sc_hd__clkbuf_1)
